Process 001 | Epoch 00229 | Time(s) 0.3940 | Comm(s) 0.2294 | Reduce(s) 0.1122 | Loss 1.4910
Process 001 | Epoch 00234 | Time(s) 0.3941 | Comm(s) 0.2292 | Reduce(s) 0.1124 | Loss 1.4862
Process 001 | Epoch 00239 | Time(s) 0.3945 | Comm(s) 0.2295 | Reduce(s) 0.1123 | Loss 1.4838
Process 001 | Epoch 00244 | Time(s) 0.3943 | Comm(s) 0.2291 | Reduce(s) 0.1125 | Loss 1.4878
Process 001 | Epoch 00249 | Time(s) 0.3940 | Comm(s) 0.2295 | Reduce(s) 0.1118 | Loss 1.4847
Process 001 | Epoch 00254 | Time(s) 0.3939 | Comm(s) 0.2295 | Reduce(s) 0.1118 | Loss 1.4764
Process 001 | Epoch 00259 | Time(s) 0.3941 | Comm(s) 0.2295 | Reduce(s) 0.1119 | Loss 1.4705
Process 001 | Epoch 00264 | Time(s) 0.3942 | Comm(s) 0.2293 | Reduce(s) 0.1124 | Loss 1.4630
Process 001 | Epoch 00269 | Time(s) 0.3944 | Comm(s) 0.2292 | Reduce(s) 0.1126 | Loss 1.4695
Process 001 | Epoch 00274 | Time(s) 0.3947 | Comm(s) 0.2292 | Reduce(s) 0.1128 | Loss 1.4674
Process 001 | Epoch 00279 | Time(s) 0.3945 | Comm(s) 0.2291 | Reduce(s) 0.1127 | Loss 1.4623
Process 001 | Epoch 00284 | Time(s) 0.3951 | Comm(s) 0.2295 | Reduce(s) 0.1129 | Loss 1.4545
Process 001 | Epoch 00289 | Time(s) 0.3957 | Comm(s) 0.2301 | Reduce(s) 0.1131 | Loss 1.4538
Process 001 | Epoch 00294 | Time(s) 0.3955 | Comm(s) 0.2296 | Reduce(s) 0.1131 | Loss 1.4516
Process 001 | Epoch 00299 | Time(s) 0.3956 | Comm(s) 0.2293 | Reduce(s) 0.1134 | Loss 1.4390
Process 001 | Epoch 00304 | Time(s) 0.3957 | Comm(s) 0.2294 | Reduce(s) 0.1136 | Loss 1.4452
Process 001 | Epoch 00309 | Time(s) 0.3960 | Comm(s) 0.2296 | Reduce(s) 0.1135 | Loss 1.4452
Process 001 | Epoch 00314 | Time(s) 0.3960 | Comm(s) 0.2297 | Reduce(s) 0.1135 | Loss 1.4369
Process 001 | Epoch 00319 | Time(s) 0.3959 | Comm(s) 0.2297 | Reduce(s) 0.1134 | Loss 1.4373
Process 001 | Epoch 00324 | Time(s) 0.3957 | Comm(s) 0.2295 | Reduce(s) 0.1135 | Loss 1.4245
Process 001 | Epoch 00329 | Time(s) 0.3956 | Comm(s) 0.2296 | Reduce(s) 0.1134 | Loss 1.4330
Process 001 | Epoch 00334 | Time(s) 0.3955 | Comm(s) 0.2293 | Reduce(s) 0.1135 | Loss 1.4286
Process 001 | Epoch 00339 | Time(s) 0.3955 | Comm(s) 0.2296 | Reduce(s) 0.1133 | Loss 1.4249
Process 001 | Epoch 00344 | Time(s) 0.3953 | Comm(s) 0.2292 | Reduce(s) 0.1134 | Loss 1.4250
Process 001 | Epoch 00349 | Time(s) 0.3953 | Comm(s) 0.2291 | Reduce(s) 0.1135 | Loss 1.4217
Process 001 | Epoch 00354 | Time(s) 0.3952 | Comm(s) 0.2291 | Reduce(s) 0.1135 | Loss 1.4252
Process 001 | Epoch 00359 | Time(s) 0.3954 | Comm(s) 0.2292 | Reduce(s) 0.1136 | Loss 1.4130
Process 001 | Epoch 00364 | Time(s) 0.3955 | Comm(s) 0.2292 | Reduce(s) 0.1137 | Loss 1.4189
Process 001 | Epoch 00369 | Time(s) 0.3956 | Comm(s) 0.2291 | Reduce(s) 0.1138 | Loss 1.4197
Process 001 | Epoch 00374 | Time(s) 0.3954 | Comm(s) 0.2290 | Reduce(s) 0.1137 | Loss 1.4257
Process 001 | Epoch 00379 | Time(s) 0.3953 | Comm(s) 0.2286 | Reduce(s) 0.1137 | Loss 1.4104
Process 001 | Epoch 00384 | Time(s) 0.3953 | Comm(s) 0.2288 | Reduce(s) 0.1137 | Loss 1.4074
Process 001 | Epoch 00389 | Time(s) 0.3953 | Comm(s) 0.2286 | Reduce(s) 0.1137 | Loss 1.4174
Process 001 | Epoch 00394 | Time(s) 0.3952 | Comm(s) 0.2287 | Reduce(s) 0.1135 | Loss 1.4091
Process 001 | Epoch 00399 | Time(s) 0.3950 | Comm(s) 0.2285 | Reduce(s) 0.1133 | Loss 1.3960
Process 001 | Epoch 00404 | Time(s) 0.3948 | Comm(s) 0.2283 | Reduce(s) 0.1132 | Loss 1.4050
Process 001 | Epoch 00409 | Time(s) 0.3950 | Comm(s) 0.2286 | Reduce(s) 0.1132 | Loss 1.4065
Process 001 | Epoch 00414 | Time(s) 0.3949 | Comm(s) 0.2283 | Reduce(s) 0.1133 | Loss 1.4007
Process 001 | Epoch 00419 | Time(s) 0.3947 | Comm(s) 0.2283 | Reduce(s) 0.1131 | Loss 1.4035
Process 001 | Epoch 00424 | Time(s) 0.3945 | Comm(s) 0.2279 | Reduce(s) 0.1130 | Loss 1.3912
Process 001 | Epoch 00429 | Time(s) 0.3944 | Comm(s) 0.2280 | Reduce(s) 0.1131 | Loss 1.3861
Process 001 | Epoch 00434 | Time(s) 0.3944 | Comm(s) 0.2277 | Reduce(s) 0.1132 | Loss 1.3926
Process 001 | Epoch 00439 | Time(s) 0.3946 | Comm(s) 0.2278 | Reduce(s) 0.1134 | Loss 1.3842
Process 001 | Epoch 00444 | Time(s) 0.3945 | Comm(s) 0.2278 | Reduce(s) 0.1133 | Loss 1.3873
Process 001 | Epoch 00449 | Time(s) 0.3947 | Comm(s) 0.2279 | Reduce(s) 0.1134 | Loss 1.3968
Process 001 | Epoch 00454 | Time(s) 0.3946 | Comm(s) 0.2278 | Reduce(s) 0.1135 | Loss 1.3785
Process 001 | Epoch 00459 | Time(s) 0.3946 | Comm(s) 0.2278 | Reduce(s) 0.1134 | Loss 1.3901
Process 001 | Epoch 00464 | Time(s) 0.3945 | Comm(s) 0.2276 | Reduce(s) 0.1135 | Loss 1.3895
Process 001 | Epoch 00469 | Time(s) 0.3944 | Comm(s) 0.2276 | Reduce(s) 0.1135 | Loss 1.3869
Process 001 | Epoch 00474 | Time(s) 0.3945 | Comm(s) 0.2276 | Reduce(s) 0.1136 | Loss 1.3828
Process 001 | Epoch 00479 | Time(s) 0.3946 | Comm(s) 0.2276 | Reduce(s) 0.1137 | Loss 1.3697
Process 001 | Epoch 00484 | Time(s) 0.3947 | Comm(s) 0.2275 | Reduce(s) 0.1138 | Loss 1.3813
Process 001 | Epoch 00489 | Time(s) 0.3948 | Comm(s) 0.2274 | Reduce(s) 0.1138 | Loss 1.3862
Process 001 | Epoch 00494 | Time(s) 0.3948 | Comm(s) 0.2273 | Reduce(s) 0.1138 | Loss 1.3805
Process 001 | Epoch 00499 | Time(s) 0.3948 | Comm(s) 0.2272 | Reduce(s) 0.1139 | Loss 1.3843
loading partitions
Process 2 has 65575 nodes, 828731 edges 43475 inner nodes, and 608163 inner edges.
Process 002 | Epoch 00004 | Time(s) 0.3406 | Comm(s) 0.1927 | Reduce(s) 0.0189 | Loss 3.3317
Process 002 | Epoch 00009 | Time(s) 0.3617 | Comm(s) 0.2141 | Reduce(s) 0.0316 | Loss 2.9385
Process 002 | Epoch 00014 | Time(s) 0.3802 | Comm(s) 0.2229 | Reduce(s) 0.0400 | Loss 2.7383
Process 002 | Epoch 00019 | Time(s) 0.3784 | Comm(s) 0.2177 | Reduce(s) 0.0433 | Loss 2.6095
Process 002 | Epoch 00024 | Time(s) 0.3871 | Comm(s) 0.2227 | Reduce(s) 0.0406 | Loss 2.5284
Process 002 | Epoch 00029 | Time(s) 0.3860 | Comm(s) 0.2220 | Reduce(s) 0.0372 | Loss 2.4434
Process 002 | Epoch 00034 | Time(s) 0.3869 | Comm(s) 0.2234 | Reduce(s) 0.0406 | Loss 2.3873
Process 002 | Epoch 00039 | Time(s) 0.3845 | Comm(s) 0.2215 | Reduce(s) 0.0404 | Loss 2.3103
Process 002 | Epoch 00044 | Time(s) 0.3842 | Comm(s) 0.2214 | Reduce(s) 0.0418 | Loss 2.2341
Process 002 | Epoch 00049 | Time(s) 0.3880 | Comm(s) 0.2250 | Reduce(s) 0.0434 | Loss 2.1629
Process 002 | Epoch 00054 | Time(s) 0.3886 | Comm(s) 0.2253 | Reduce(s) 0.0444 | Loss 2.0996
Process 002 | Epoch 00059 | Time(s) 0.3906 | Comm(s) 0.2264 | Reduce(s) 0.0445 | Loss 2.0428
Process 002 | Epoch 00064 | Time(s) 0.3900 | Comm(s) 0.2255 | Reduce(s) 0.0449 | Loss 1.9860
Process 002 | Epoch 00069 | Time(s) 0.3891 | Comm(s) 0.2242 | Reduce(s) 0.0445 | Loss 1.9189
Process 002 | Epoch 00074 | Time(s) 0.3887 | Comm(s) 0.2218 | Reduce(s) 0.0434 | Loss 1.8808
Process 002 | Epoch 00079 | Time(s) 0.3902 | Comm(s) 0.2243 | Reduce(s) 0.0444 | Loss 1.8224
Process 002 | Epoch 00084 | Time(s) 0.3909 | Comm(s) 0.2256 | Reduce(s) 0.0450 | Loss 1.7822
Process 002 | Epoch 00089 | Time(s) 0.3914 | Comm(s) 0.2259 | Reduce(s) 0.0448 | Loss 1.7458
Process 002 | Epoch 00094 | Time(s) 0.3911 | Comm(s) 0.2257 | Reduce(s) 0.0453 | Loss 1.7162
Process 002 | Epoch 00099 | Time(s) 0.3903 | Comm(s) 0.2253 | Reduce(s) 0.0447 | Loss 1.6864
Process 002 | Epoch 00104 | Time(s) 0.3908 | Comm(s) 0.2259 | Reduce(s) 0.0446 | Loss 1.6631
Process 002 | Epoch 00109 | Time(s) 0.3901 | Comm(s) 0.2262 | Reduce(s) 0.0437 | Loss 1.6333
Process 002 | Epoch 00114 | Time(s) 0.3899 | Comm(s) 0.2268 | Reduce(s) 0.0432 | Loss 1.6141
Process 002 | Epoch 00119 | Time(s) 0.3914 | Comm(s) 0.2272 | Reduce(s) 0.0433 | Loss 1.5914
Process 002 | Epoch 00124 | Time(s) 0.3916 | Comm(s) 0.2275 | Reduce(s) 0.0437 | Loss 1.5796
Process 002 | Epoch 00129 | Time(s) 0.3913 | Comm(s) 0.2278 | Reduce(s) 0.0438 | Loss 1.5603
Process 002 | Epoch 00134 | Time(s) 0.3915 | Comm(s) 0.2270 | Reduce(s) 0.0437 | Loss 1.5508
Process 002 | Epoch 00139 | Time(s) 0.3916 | Comm(s) 0.2274 | Reduce(s) 0.0434 | Loss 1.5445
Process 002 | Epoch 00144 | Time(s) 0.3911 | Comm(s) 0.2261 | Reduce(s) 0.0433 | Loss 1.5217
