Process 002 | Epoch 00409 | Time(s) 0.2118 | Comm(s) 0.1542 | Reduce(s) 0.0168 | Loss 0.6175
Process 002 | Epoch 00414 | Time(s) 0.2118 | Comm(s) 0.1543 | Reduce(s) 0.0167 | Loss 0.6222
Process 002 | Epoch 00419 | Time(s) 0.2118 | Comm(s) 0.1543 | Reduce(s) 0.0167 | Loss 0.5207
Process 002 | Epoch 00424 | Time(s) 0.2118 | Comm(s) 0.1543 | Reduce(s) 0.0167 | Loss 0.5764
Process 002 | Epoch 00429 | Time(s) 0.2118 | Comm(s) 0.1543 | Reduce(s) 0.0167 | Loss 0.5683
Process 002 | Epoch 00434 | Time(s) 0.2118 | Comm(s) 0.1543 | Reduce(s) 0.0168 | Loss 0.5606
Process 002 | Epoch 00439 | Time(s) 0.2117 | Comm(s) 0.1545 | Reduce(s) 0.0168 | Loss 0.6738
Process 002 | Epoch 00444 | Time(s) 0.2119 | Comm(s) 0.1546 | Reduce(s) 0.0169 | Loss 0.6821
Process 002 | Epoch 00449 | Time(s) 0.2117 | Comm(s) 0.1546 | Reduce(s) 0.0168 | Loss 0.6450
Process 002 | Epoch 00454 | Time(s) 0.2117 | Comm(s) 0.1548 | Reduce(s) 0.0168 | Loss 0.7449
Process 002 | Epoch 00459 | Time(s) 0.2118 | Comm(s) 0.1547 | Reduce(s) 0.0168 | Loss 0.3631
Process 002 | Epoch 00464 | Time(s) 0.2117 | Comm(s) 0.1548 | Reduce(s) 0.0169 | Loss 0.5082
Process 002 | Epoch 00469 | Time(s) 0.2129 | Comm(s) 0.1560 | Reduce(s) 0.0167 | Loss 0.7219
Process 002 | Epoch 00474 | Time(s) 0.2138 | Comm(s) 0.1569 | Reduce(s) 0.0167 | Loss 0.5287
Process 002 | Epoch 00479 | Time(s) 0.2138 | Comm(s) 0.1570 | Reduce(s) 0.0168 | Loss 0.5103
Process 002 | Epoch 00484 | Time(s) 0.2137 | Comm(s) 0.1570 | Reduce(s) 0.0167 | Loss 0.5839
Process 002 | Epoch 00489 | Time(s) 0.2136 | Comm(s) 0.1567 | Reduce(s) 0.0167 | Loss 0.4860
Process 002 | Epoch 00494 | Time(s) 0.2135 | Comm(s) 0.1568 | Reduce(s) 0.0168 | Loss 0.6455
Process 002 | Epoch 00499 | Time(s) 0.2135 | Comm(s) 0.1568 | Reduce(s) 0.0168 | Loss 0.5111
Process 002 | Epoch 00504 | Time(s) 0.2136 | Comm(s) 0.1568 | Reduce(s) 0.0169 | Loss 0.5010
Process 002 | Epoch 00509 | Time(s) 0.2136 | Comm(s) 0.1569 | Reduce(s) 0.0169 | Loss 0.6200
Process 002 | Epoch 00514 | Time(s) 0.2136 | Comm(s) 0.1570 | Reduce(s) 0.0169 | Loss 0.5119
Process 002 | Epoch 00519 | Time(s) 0.2136 | Comm(s) 0.1570 | Reduce(s) 0.0170 | Loss 0.4393
Process 002 | Epoch 00524 | Time(s) 0.2136 | Comm(s) 0.1569 | Reduce(s) 0.0170 | Loss 0.6012
Process 002 | Epoch 00529 | Time(s) 0.2136 | Comm(s) 0.1569 | Reduce(s) 0.0169 | Loss 0.8223
Process 002 | Epoch 00534 | Time(s) 0.2136 | Comm(s) 0.1570 | Reduce(s) 0.0170 | Loss 0.4190
Process 002 | Epoch 00539 | Time(s) 0.2136 | Comm(s) 0.1571 | Reduce(s) 0.0170 | Loss 0.6463
Process 002 | Epoch 00544 | Time(s) 0.2136 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.8197
Process 002 | Epoch 00549 | Time(s) 0.2137 | Comm(s) 0.1573 | Reduce(s) 0.0171 | Loss 0.5481
Process 002 | Epoch 00554 | Time(s) 0.2138 | Comm(s) 0.1573 | Reduce(s) 0.0171 | Loss 0.5721
Process 002 | Epoch 00559 | Time(s) 0.2137 | Comm(s) 0.1574 | Reduce(s) 0.0171 | Loss 0.6888
Process 002 | Epoch 00564 | Time(s) 0.2138 | Comm(s) 0.1573 | Reduce(s) 0.0171 | Loss 0.5661
Process 002 | Epoch 00569 | Time(s) 0.2138 | Comm(s) 0.1574 | Reduce(s) 0.0171 | Loss 0.4821
Process 002 | Epoch 00574 | Time(s) 0.2137 | Comm(s) 0.1574 | Reduce(s) 0.0171 | Loss 0.4674
Process 002 | Epoch 00579 | Time(s) 0.2137 | Comm(s) 0.1574 | Reduce(s) 0.0172 | Loss 0.4197
Process 002 | Epoch 00584 | Time(s) 0.2137 | Comm(s) 0.1575 | Reduce(s) 0.0172 | Loss 0.8265
Process 002 | Epoch 00589 | Time(s) 0.2137 | Comm(s) 0.1573 | Reduce(s) 0.0173 | Loss 0.6038
Process 002 | Epoch 00594 | Time(s) 0.2137 | Comm(s) 0.1573 | Reduce(s) 0.0173 | Loss 0.3690
Process 002 | Epoch 00599 | Time(s) 0.2136 | Comm(s) 0.1573 | Reduce(s) 0.0173 | Loss 0.4329
Process 002 | Epoch 00604 | Time(s) 0.2137 | Comm(s) 0.1573 | Reduce(s) 0.0173 | Loss 0.4917
Process 002 | Epoch 00609 | Time(s) 0.2137 | Comm(s) 0.1574 | Reduce(s) 0.0173 | Loss 0.5745
Process 002 | Epoch 00614 | Time(s) 0.2137 | Comm(s) 0.1573 | Reduce(s) 0.0173 | Loss 0.4522
Process 002 | Epoch 00619 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.4645
Process 002 | Epoch 00624 | Time(s) 0.2136 | Comm(s) 0.1572 | Reduce(s) 0.0171 | Loss 0.4480
Process 002 | Epoch 00629 | Time(s) 0.2136 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.3733
Process 002 | Epoch 00634 | Time(s) 0.2136 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.3255
Process 002 | Epoch 00639 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.4111
Process 002 | Epoch 00644 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.6001
Process 002 | Epoch 00649 | Time(s) 0.2134 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.2849
Process 002 | Epoch 00654 | Time(s) 0.2133 | Comm(s) 0.1568 | Reduce(s) 0.0170 | Loss 0.5065
Process 002 | Epoch 00659 | Time(s) 0.2134 | Comm(s) 0.1569 | Reduce(s) 0.0170 | Loss 0.3152
Process 002 | Epoch 00664 | Time(s) 0.2135 | Comm(s) 0.1569 | Reduce(s) 0.0170 | Loss 0.2279
Process 002 | Epoch 00669 | Time(s) 0.2135 | Comm(s) 0.1569 | Reduce(s) 0.0170 | Loss 0.2793
Process 002 | Epoch 00674 | Time(s) 0.2135 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.4748
Process 002 | Epoch 00679 | Time(s) 0.2135 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.5603
Process 002 | Epoch 00684 | Time(s) 0.2136 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.2158
Process 002 | Epoch 00689 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.3944
Process 002 | Epoch 00694 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.3260
Process 002 | Epoch 00699 | Time(s) 0.2135 | Comm(s) 0.1572 | Reduce(s) 0.0172 | Loss 0.4933
Process 002 | Epoch 00704 | Time(s) 0.2134 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.2804
Process 002 | Epoch 00709 | Time(s) 0.2135 | Comm(s) 0.1572 | Reduce(s) 0.0171 | Loss 0.3061
Process 002 | Epoch 00714 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.2761
Process 002 | Epoch 00719 | Time(s) 0.2135 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3610
Process 002 | Epoch 00724 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.3002
Process 002 | Epoch 00729 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3594
Process 002 | Epoch 00734 | Time(s) 0.2134 | Comm(s) 0.1568 | Reduce(s) 0.0171 | Loss 0.2283
Process 002 | Epoch 00739 | Time(s) 0.2134 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.3470
Process 002 | Epoch 00744 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.3481
Process 002 | Epoch 00749 | Time(s) 0.2135 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3982
Process 002 | Epoch 00754 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.2170
Process 002 | Epoch 00759 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.2547
Process 002 | Epoch 00764 | Time(s) 0.2135 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.3465
Process 002 | Epoch 00769 | Time(s) 0.2135 | Comm(s) 0.1572 | Reduce(s) 0.0172 | Loss 0.2170
Process 002 | Epoch 00774 | Time(s) 0.2135 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.4052
Process 002 | Epoch 00779 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.3378
Process 002 | Epoch 00784 | Time(s) 0.2134 | Comm(s) 0.1568 | Reduce(s) 0.0171 | Loss 0.2248
Process 002 | Epoch 00789 | Time(s) 0.2133 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.4199
Process 002 | Epoch 00794 | Time(s) 0.2133 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.2606
Process 002 | Epoch 00799 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3338
Process 002 | Epoch 00804 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3299
Process 002 | Epoch 00809 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.2500
Process 002 | Epoch 00814 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3366
Process 002 | Epoch 00819 | Time(s) 0.2134 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.2684
Process 002 | Epoch 00824 | Time(s) 0.2134 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.1455
Process 002 | Epoch 00829 | Time(s) 0.2134 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.1944
Process 002 | Epoch 00834 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.3758
Process 002 | Epoch 00839 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.2202
Process 002 | Epoch 00844 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0171 | Loss 0.2783
Process 002 | Epoch 00849 | Time(s) 0.2134 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.1441
Process 002 | Epoch 00854 | Time(s) 0.2133 | Comm(s) 0.1568 | Reduce(s) 0.0171 | Loss 0.1723
Process 002 | Epoch 00859 | Time(s) 0.2133 | Comm(s) 0.1568 | Reduce(s) 0.0171 | Loss 0.2774
Process 002 | Epoch 00864 | Time(s) 0.2133 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.3357
Process 002 | Epoch 00869 | Time(s) 0.2133 | Comm(s) 0.1569 | Reduce(s) 0.0171 | Loss 0.2149
Process 002 | Epoch 00874 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.1901
Process 002 | Epoch 00879 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.2809
Process 002 | Epoch 00884 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0171 | Loss 0.3031
Process 002 | Epoch 00889 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.3707
Process 002 | Epoch 00894 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.1930
Process 002 | Epoch 00899 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.1494
Process 002 | Epoch 00904 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.1940
Process 002 | Epoch 00909 | Time(s) 0.2134 | Comm(s) 0.1569 | Reduce(s) 0.0172 | Loss 0.1892
Process 002 | Epoch 00914 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.4025
Process 002 | Epoch 00919 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.3948
Process 002 | Epoch 00924 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.1204
Process 002 | Epoch 00929 | Time(s) 0.2134 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.2896
Process 002 | Epoch 00934 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.3190
Process 002 | Epoch 00939 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.2689
Process 002 | Epoch 00944 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.2424
Process 002 | Epoch 00949 | Time(s) 0.2133 | Comm(s) 0.1570 | Reduce(s) 0.0172 | Loss 0.3111
Process 002 | Epoch 00954 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0173 | Loss 0.0644
Process 002 | Epoch 00959 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.1174
Process 002 | Epoch 00964 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.2400
Process 002 | Epoch 00969 | Time(s) 0.2133 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.1302
Process 002 | Epoch 00974 | Time(s) 0.2132 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.2609
Process 002 | Epoch 00979 | Time(s) 0.2132 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.1038
Process 002 | Epoch 00984 | Time(s) 0.2132 | Comm(s) 0.1571 | Reduce(s) 0.0172 | Loss 0.1916
